synthetic_id,urbanism,woning,energy_label,inkomen,opleiding,huur_koop,DOI,values_1,values_2,values_3,att,attitude_ET,heating_system,hp_type,installation_year,ownership,satisf_hp,financial_benefits,subsidy_imp,satisf_hs,hs_age,satisf_mot_hs_1,satisf_mot_hs_2,satisf_mot_hs_3,satisf_mot_hs_4,satisf_mot_hs_5,intention,capability,capability_factor_1,capability_factor_2,capability_factor_3,capability_factor_4,capability_factor_5,motivation,opportunity_event_1,opportunity_event_2,opportunity_event_3,opportunity_event_4,opportunity_event_5,opportunity_event_6,info_source_1,info_source_2,info_source_3,info_source_4,info_source_5,exp_satisf_mot_hp_1,exp_satisf_mot_hp_2,exp_satisf_mot_hp_3,exp_satisf_mot_hp_4,exp_satisf_mot_hp_5,exp_satisf_mot_hp_6,exp_satisf_mot_hp_7,exp_satisf_mot_hp_8,exp_satisf_mot_hp_9,exp_satisf_mot_hp_10,exp_satisf_mot_hp_11,exp_satisf_mot_hp_12,exp_satisf_mot_hp_13,importance_mot_1,importance_mot_2,importance_mot_3,importance_mot_4,importance_mot_5,importance_mot_6,importance_mot_7,importance_mot_8,importance_mot_9,importance_mot_10,importance_mot_11,importance_mot_12,importance_mot_13,sensitivity_norms_1,sensitivity_norms_2,policy_awareness,policy_option_1,policy_option_2,policy_option_3,policy_option_4,policy_option_5,policy_option_6,policy_option_7,policy_option_8,price_1,pbt_1,ISDE_BAU,ISDE_laag,ISDE_hoog,hassle,normering,talk,subjectieve_norm,global_norm_1,media_freq,media_val,topics_sources_1,topics_sources_2,topics_sources_3,topics_sources_4,topics_sources_5,household_size,bouwjaar,insulation_option_1,insulation_option_2,insulation_option_3,insulation_option_4,insulation_option_5,insulation_option_6,improve_label,district_heating,id,opleiding_cat,woonsituatie,kinderen,werk_huidig,werk_uren,inkomen_cat,path_group
5892,2,8,4,1,10,3,3,5,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,3,3,3,2,2,2,3,2,5,0,1,0,0,0,0,4,3,,3,6,0,5,0,1,non_adopter
5893,2,7,3,2,5,3,3,4,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,38,5,3,2,2,2,2,3,1,5,0,0,0,0,1,0,3,2,,2,2,0,2,3,1,non_adopter
5894,2,5,4,2,4,3,2,3,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,5,3,1,3,3,2,1,2,2,1,1,1,0,0,0,4,3,,2,3,1,3,3,1,non_adopter
5895,4,3,4,1,4,3,3,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,75,1,6,3,3,3,3,3,2,3,1,1,0,0,0,0,4,3,,2,3,1,5,0,1,non_adopter
5896,3,5,4,2,4,2,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,62,1,6,3,3,3,3,3,1,8,0,0,0,0,0,1,4,3,,2,2,0,2,1,1,non_adopter
5897,3,3,4,2,4,3,2,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,5,3,2,2,2,2,2,2,5,0,1,1,0,0,0,4,3,,2,3,1,5,0,1,non_adopter
5898,3,5,4,2,5,3,3,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,3,2,1,1,1,2,1,2,3,0,0,0,0,1,0,4,1,,2,1,0,2,2,1,non_adopter
5899,3,3,4,2,4,3,4,4,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,26,2,4,2,1,1,3,3,1,2,1,1,0,0,0,0,4,4,,2,2,1,2,2,1,non_adopter
5900,5,5,1,2,11,1,1,4,5,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,3,4,3,2,2,2,2,2,7,1,1,1,0,0,0,4,3,,3,3,0,5,0,1,non_adopter
5901,4,3,4,1,5,3,4,4,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,2,3,3,3,3,3,1,1,4,1,1,0,0,0,0,3,3,,2,2,0,5,0,1,non_adopter
5902,2,5,1,2,3,3,3,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,27,3,3,1,1,1,2,3,2,6,1,0,1,0,0,0,3,3,,1,3,0,5,0,1,non_adopter
5903,4,3,4,1,3,3,3,5,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,3,4,1,3,1,1,3,2,3,1,1,1,0,0,0,4,3,,1,5,1,5,0,1,non_adopter
5904,3,4,2,2,2,3,4,3,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,3,4,3,3,3,2,1,6,2,1,1,0,0,0,0,4,2,,1,4,1,5,0,1,non_adopter
5905,3,3,1,2,3,3,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,30,2,3,1,3,1,1,1,1,1,1,1,1,0,0,0,4,3,,1,2,0,5,0,1,non_adopter
5906,2,7,2,2,2,3,5,2,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,2,6,2,3,3,3,2,2,6,1,1,0,0,0,0,4,2,,1,3,1,5,0,1,non_adopter
5907,4,4,2,3,4,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,3,3,2,2,1,2,2,2,2,1,1,0,0,0,0,4,2,,2,3,1,5,0,2,non_adopter
5908,3,5,2,6,3,3,3,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,2,2,3,3,2,2,2,1,4,0,0,0,0,0,1,4,2,,1,2,0,2,1,0,non_adopter
5909,4,4,4,6,2,3,5,3,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,3,4,1,1,3,1,3,4,2,0,0,0,0,1,0,4,3,,1,4,1,2,1,0,non_adopter
5910,2,3,4,6,3,3,5,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,6,3,1,3,3,1,1,5,1,1,1,0,0,0,3,3,,1,2,1,1,2,0,non_adopter
5911,1,3,4,1,1,3,5,4,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,1,4,3,3,3,3,3,1,1,1,1,1,0,0,0,4,2,,1,2,1,5,0,1,non_adopter
5912,2,5,3,2,3,3,4,3,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,2,3,3,3,3,3,3,1,2,0,0,0,0,0,1,4,1,,1,2,0,5,0,1,non_adopter
5913,3,3,2,2,3,3,4,4,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,40,3,4,2,1,2,3,2,2,3,0,1,0,0,0,0,3,1,,1,3,1,3,4,1,non_adopter
5914,2,4,4,2,3,3,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,4,3,,1,3,0,5,0,1,non_adopter
5915,2,5,2,2,4,1,3,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,3,3,3,2,2,2,3,2,4,1,1,0,0,0,0,4,4,,2,3,0,2,2,1,non_adopter
5916,2,5,2,3,8,1,1,2,2,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,31,3,3,1,1,1,1,1,1,3,1,1,0,0,0,0,4,2,,3,2,0,2,1,2,non_adopter
5917,2,5,4,2,7,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,5,3,2,3,3,2,3,1,3,1,1,0,0,0,0,4,3,,3,2,1,5,0,1,non_adopter
5918,1,5,3,4,2,3,3,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,47,1,3,3,3,3,3,3,3,1,0,1,0,0,0,0,4,2,,1,1,0,2,1,3,non_adopter
5919,2,3,4,6,3,3,5,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,6,3,1,3,3,1,1,5,1,1,1,0,0,0,3,3,,1,2,1,1,2,0,non_adopter
5920,2,3,3,6,7,3,3,2,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,2,4,3,3,3,3,2,4,4,1,1,0,0,0,0,4,3,,3,4,1,1,2,0,non_adopter
5921,3,3,1,6,2,3,3,5,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,5,3,2,2,2,2,2,1,7,1,1,0,0,0,0,4,2,,1,2,0,2,4,0,non_adopter
5922,3,5,2,2,7,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,2,3,3,3,3,3,3,2,5,0,0,0,0,1,0,4,3,,3,3,0,2,1,1,non_adopter
5923,1,8,4,1,10,3,4,4,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30,2,4,1,1,3,2,3,15,7,1,1,0,0,0,0,4,3,,3,6,0,5,0,1,non_adopter
5924,4,4,2,3,4,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,3,3,2,2,1,2,2,2,2,1,1,0,0,0,0,4,2,,2,3,1,5,0,2,non_adopter
5925,2,4,4,3,2,3,5,5,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,1,6,3,3,3,3,3,1,2,1,0,0,0,0,0,4,3,,1,2,1,5,0,2,non_adopter
5926,1,5,1,6,11,1,3,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,3,4,1,2,1,2,1,4,7,1,1,0,0,0,0,4,1,,3,4,1,4,4,0,non_adopter
5927,1,7,3,2,2,3,5,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,3,3,2,2,2,3,2,1,3,1,1,0,0,0,0,4,2,,1,2,1,5,0,1,non_adopter
5928,3,5,2,4,11,3,3,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,2,3,3,3,3,3,1,1,4,0,0,0,0,1,0,4,3,,3,2,0,2,1,3,non_adopter
5929,4,3,1,4,1,1,1,4,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,5,2,3,3,2,2,2,6,1,1,1,0,0,0,4,4,,1,3,0,2,1,3,non_adopter
5930,2,4,4,3,2,3,5,5,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,1,6,3,3,3,3,3,1,2,1,0,0,0,0,0,4,3,,1,2,1,5,0,2,non_adopter
5931,3,3,2,1,1,3,3,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,3,4,2,2,2,2,2,1,2,1,1,1,1,0,0,4,3,,1,2,1,5,0,1,non_adopter
5932,1,5,3,2,2,3,5,2,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,2,3,3,3,3,3,3,1,2,1,1,1,0,0,0,4,3,,1,2,1,5,0,1,non_adopter
5933,1,3,1,3,7,3,2,5,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,36,3,3,2,2,1,2,1,2,8,1,1,1,0,0,0,4,3,,3,4,1,1,1,2,non_adopter
5934,2,3,4,2,4,3,1,3,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,2,6,3,3,3,3,3,3,2,0,0,0,0,1,0,4,2,,2,5,1,5,0,1,non_adopter
5935,2,4,2,4,7,3,3,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,3,3,1,1,1,3,1,3,3,1,1,0,0,0,0,4,3,,3,4,1,4,1,3,non_adopter
5936,1,3,2,2,7,3,5,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,2,2,2,2,3,2,3,2,5,0,0,0,0,1,0,4,3,,3,3,1,5,0,1,non_adopter
5937,1,5,1,6,11,1,3,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,3,4,1,2,1,2,1,4,7,1,1,0,0,0,0,4,1,,3,4,1,4,4,0,non_adopter
5938,3,4,4,2,4,3,4,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,53,2,3,3,3,2,1,2,1,4,0,0,0,0,1,0,4,3,,2,2,0,5,0,1,non_adopter
5939,3,4,4,2,7,3,3,5,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,5,5,3,3,3,1,1,3,6,1,1,1,0,0,0,4,3,,3,5,1,5,0,1,non_adopter
5940,4,5,1,1,5,3,5,5,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35,2,6,2,2,2,2,2,1,6,1,1,0,0,0,0,4,3,,2,2,1,5,0,1,non_adopter
5941,3,3,2,3,5,2,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,2,3,2,3,2,2,3,4,4,1,1,1,0,0,0,3,3,,2,1,0,5,0,2,non_adopter
5942,3,3,2,2,7,1,3,4,1,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,3,3,1,3,2,2,1,2,5,1,1,0,0,0,0,3,4,,3,3,0,2,2,1,non_adopter
5943,2,7,3,2,5,3,3,4,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,38,5,3,2,2,2,2,3,1,5,0,0,0,0,1,0,3,2,,2,2,0,2,3,1,non_adopter
5944,2,3,4,2,4,3,3,4,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,1,6,3,3,3,3,3,1,6,1,1,0,0,0,0,4,3,,2,2,1,5,0,1,non_adopter
5945,3,5,3,2,3,3,3,4,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,2,4,3,3,3,3,3,1,3,0,0,1,0,0,0,4,2,,1,2,1,5,0,1,non_adopter
